IDLabelStudio,N,sector,unidadSocial,machoAlfa,machoAlfaMerto,machosOtros,hembras,lactantes,destetadas,totalElefanteVivos,lMuertasRec,lMuertasInterm,otrosMachosMuertos,hembrasMuertas,destetadosMuertos,totalCriasMuertas,totalElefantesMuertos,lobosMuertos,gaviotas,residuosTotales,latitud,longitud,,residuosTotalesCajonesYOtros),gaviotas,totalElefanteVivos,totalElefantesMuertos,lobosMuertos
78998405,1722,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-42.441316,-63.608418,,0,0,1,0,0
78999153,1723,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-42.440679,-63.608497,,0,4,0,0,1
78999154,1724,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-42.440793,-63.608536,,0,0,1,0,0
78999155,1725,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,0,-42.440524,-63.608484,,0,28,0,1,0
78999157,1727,norte,H1,1,0,0,25,17,0,43,0,0,0,0,0,0,0,0,7,0,-42.437949,-63.608542,,0,7,43,0,0
79001249,1731,norte,H1s/m,0,0,0,25,23,1,49,1,0,0,0,0,1,1,0,0,0,-42.434464,-63.608742,,0,0,49,1,0
79001250,1732,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.432609,-63.608734,,0,0,0,0,1
79001251,1733,norte,H1,1,0,0,27,17,3,48,0,0,0,0,0,0,0,1,0,0,-42.431723,-63.608702,,0,0,48,0,1
79002938,1735,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-42.428759,-63.608986,,0,0,0,1,0
79002940,1737,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-42.426385,-63.608888,,0,6,0,0,4
79002941,1738,norte,H1,1,0,1,35,28,9,74,3,0,0,0,0,3,3,2,2,0,-42.425203,-63.608942,,0,2,74,3,2
79003406,1743,norte,H1,1,0,0,19,15,6,41,1,0,0,0,0,1,1,1,4,0,-42.419311,-63.609083,,0,4,41,1,1
79003409,1746,norte,H1,1,0,0,32,27,6,66,0,0,0,0,0,0,0,0,0,0,-42.413955,-63.608714,,0,0,66,0,0
79003506,1748,norte,H1s/m,0,0,0,3,1,1,5,1,0,0,0,0,1,1,0,1,0,-42.411137,-63.608612,,0,1,5,1,0
79003509,1751,norte,H1,1,0,0,16,11,3,31,0,0,0,0,0,0,0,0,0,0,-42.409375,-63.60856,,0,0,31,0,0
79042070,1753,norte,H1s/m,0,0,0,14,8,0,22,1,0,0,0,0,1,1,1,2,0,-42.406632,-63.608605,,0,2,22,1,1
79042072,1755,norte,H1s/m,0,0,0,9,3,1,13,0,0,0,0,0,0,0,0,0,0,-42.4051,-63.608467,,0,0,13,0,0
79042075,1758,norte,H1,1,0,1,22,19,0,43,1,0,0,0,0,1,1,1,5,0,-42.401165,-63.608245,,0,5,43,1,1
79042137,1759,norte,PS,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,-42.3957,-63.607371,,0,0,3,0,0
79042141,1763,norte,H1,1,0,0,21,15,1,38,0,0,0,0,0,0,0,0,2,0,-42.389348,-63.606357,,0,2,38,0,0
79055778,1765,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.386687,-63.60617,,0,0,1,0,0
79055780,1767,norte,H1s/m,0,0,0,19,17,0,36,0,0,0,0,0,0,0,0,3,0,-42.384162,-63.605671,,0,3,36,0,0
79055781,1768,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.380286,-63.605305,,0,0,0,0,1
79055782,1769,norte,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.379557,-63.605378,,0,0,0,0,0
79055783,1770,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.378949,-63.605208,,0,0,0,0,1
79101415,1771,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.378563,-63.605132,,0,2,0,0,1
79101416,1772,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-42.378032,-63.605183,,0,2,0,0,2
79101417,1773,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.377808,-63.605166,,0,0,0,0,1
79101418,1774,norte,H1s/m,0,0,0,9,7,1,17,0,0,0,0,0,0,0,0,0,0,-42.378279,-63.605074,,0,0,17,0,0
79101419,1775,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.377044,-63.60501,,0,2,0,0,1
79101420,1776,norte,H1s/m,0,0,0,6,4,0,10,0,0,0,0,0,0,0,0,0,0,-42.375898,-63.604801,,0,0,10,0,0
79102066,1777,norte,H1,1,0,0,6,6,2,15,0,0,0,0,0,0,0,0,2,0,-42.375393,-63.6046,,0,2,15,0,0
79102067,1778,norte,PS,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,-42.374225,-63.604478,,0,0,3,0,0
79102068,1779,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,0,-42.37355,-63.60434,,0,15,0,1,0
79102070,1781,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-42.372817,-63.604261,,0,3,0,0,1
79102071,1782,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-42.372473,-63.6041,,0,1,1,0,1
79102644,1783,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.37155,-63.603908,,0,1,0,0,1
79102645,1784,norte,H1s/m,0,0,0,6,5,0,11,0,0,0,0,0,0,0,0,0,0,-42.365612,-63.602621,,0,0,11,0,0
79102649,1788,norte,H1,1,0,1,26,21,0,49,3,0,0,0,0,3,3,0,8,0,-42.354513,-63.599514,,0,8,49,3,0
79102661,1790,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-42.352817,-63.599497,,0,3,0,0,1
79102662,1791,norte,H1s/m,0,0,0,2,1,0,3,0,0,0,0,0,0,0,3,3,0,-42.351642,-63.599568,,0,3,3,0,3
79102663,1792,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,-42.35029,-63.59948,,0,3,0,0,2
79102664,1793,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-42.349594,-63.599458,,0,3,0,0,1
79102670,1796,norte,H1,1,0,0,8,3,1,13,0,0,0,0,0,0,0,0,8,0,-42.336535,-63.600265,,0,8,13,0,0
79102672,1798,norte,H1s/m,0,0,0,6,4,0,10,0,0,0,0,0,0,0,0,2,0,-42.33323,-63.600294,,0,2,10,0,0
79102674,1800,norte,H1s/m,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,-42.326412,-63.601524,,0,0,3,0,0
79102680,1803,norte,H1,1,0,0,13,8,0,22,2,0,0,0,0,2,2,1,9,0,-42.340434,-63.59921,,0,9,22,2,1
79102681,1804,norte,H1,1,0,1,13,9,0,24,0,0,0,0,0,0,0,0,0,0,-42.3286,-63.599312,,0,0,24,0,0
79102683,1806,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-42.328592,-63.599302,,0,3,0,0,1
79102685,1807,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,-42.327794,-63.599663,,0,24,0,0,2
79102687,1809,norte,H1,1,0,0,17,9,2,29,1,0,0,0,0,1,1,1,5,0,-42.324711,-63.600447,,0,5,29,1,1
79102689,1811,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.323915,-63.600924,,0,2,0,0,1
79102690,1812,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.322938,-63.601212,,0,1,0,0,1
79103052,1813,norte,S,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,-42.320764,-63.60144,,0,2,0,1,0
79103054,1815,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,10,0,-42.319298,-63.60186,,0,10,1,0,2
79103055,1816,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-42.31877,-63.601997,,0,0,0,1,0
79103056,1817,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.31835,-63.602246,,0,0,0,0,1
79103208,1818,norte,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,-42.312523,-63.604279,,0,9,0,1,0
79103210,1820,norte,H1,1,0,1,5,5,0,12,0,0,0,0,0,0,0,2,5,0,-42.305605,-63.608383,,0,5,12,0,2
79103211,1821,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.307697,-63.606544,,0,1,0,0,1
79105593,1824,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,-42.307919,-63.606201,,0,5,0,0,2
79105594,1826,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.307954,-63.605696,,0,1,0,0,1
79105596,1827,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,-42.305366,-63.607069,,0,3,1,0,2
79105647,1832,norte,H1s/m,0,0,0,10,6,0,16,0,0,0,0,0,0,0,0,3,0,-42.29075,-63.615737,,0,3,16,0,0
79105685,1835,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,0,-42.288494,-63.616912,,0,31,0,1,0
79106997,1844,norte,H1s/m,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,7,0,-42.286215,-63.618307,,0,7,6,0,0
79107018,1848,norte,H1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,24,0,-42.28,-63.62263,,0,24,0,2,0
79107019,1849,norte,H1s/m,0,0,0,11,8,0,19,0,0,0,0,0,0,0,0,7,0,-42.278351,-63.623798,,0,7,19,0,0
79107431,1853,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.273387,-63.627521,,0,1,0,0,1
79107440,1859,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.265647,-63.633481,,0,1,0,0,1
79109476,1861,norte,S,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,-42.262997,-63.635751,,0,2,0,1,0
79109477,1862,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-42.262132,-63.636627,,0,0,0,0,3
79111939,1869,norte,H1s/m,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,50,0,-42.26083,-63.63759,,0,50,4,0,0
79111940,1870,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,-42.260177,-63.638184,,0,13,0,0,3
79111941,1871,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.258988,-63.639123,,0,0,0,0,1
79111947,1877,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,-42.256281,-63.641302,,0,11,0,1,0
79112737,1881,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.244722,-63.651805,,0,0,0,0,1
79112738,1882,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,-42.243131,-63.653422,,0,4,0,0,2
79118905,1886,norte,H1s/m,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,-42.239391,-63.657338,,0,0,3,0,0
79118906,1887,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-42.237383,-63.659429,,0,4,0,0,1
79118907,1888,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,-42.233164,-63.663519,,0,0,2,0,0
79118908,1889,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.230794,-63.665638,,0,0,0,0,1
79121155,1890,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.227959,-63.668196,,0,2,0,0,1
79121156,1891,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,-42.227118,-63.668873,,0,5,0,0,2
79121157,1892,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,-42.22643,-63.669431,,0,4,0,0,2
79121158,1893,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.225358,-63.670394,,0,0,1,0,0
79121159,1894,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,-42.224505,-63.671137,,0,1,2,0,0
79121162,1896,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.223185,-63.672268,,0,2,0,0,1
79121163,1897,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19,0,-42.22261,-63.672788,,0,19,0,1,1
79121165,1899,norte,H1s/m,0,0,0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,-42.221066,-63.67415,,0,0,4,0,0
79121170,1904,norte,H1s/m,0,0,0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,-42.184013,-63.697915,,0,0,4,0,0
79121181,1908,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,-42.181219,-63.69886,,0,11,0,0,1
79121182,1909,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-42.179078,-63.699546,,0,0,1,0,0
79121183,1910,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,-42.17678,-63.700244,,0,0,2,0,0
79121196,1913,norte,H1,1,0,0,9,6,0,16,0,0,0,0,0,0,0,1,0,0,-42.150743,-63.713615,,0,0,16,0,0
79121199,1917,norte,H1,1,0,0,2,1,0,4,0,0,0,0,0,0,0,1,0,0,-42.137784,-63.718224,,0,0,4,0,0
79121207,1919,norte,PS,1,0,0,1,1,0,3,0,0,0,0,0,0,0,3,3,0,-42.131511,-63.720872,,0,3,3,0,3
79121227,1926,norte,H1,1,0,0,5,2,0,8,0,0,0,0,0,0,0,0,0,0,-42.116745,-63.727692,,0,0,8,0,0
79121228,1927,norte,H1s/m,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,-42.113316,-63.729636,,0,0,8,0,0
79121246,1930,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.1118,-63.730591,,0,2,0,0,1
79121247,1931,norte,H1s/m,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,-42.103948,-63.735329,,0,0,4,0,0
79121248,1932,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,0,-42.103181,-63.735566,,0,36,0,1,0
79165171,1935,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,-42.101538,-63.736375,,0,2,0,0,3
79165172,1936,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,-42.100992,-63.737166,,0,3,1,0,0
79165176,1940,norte,H1,1,0,3,26,18,0,48,2,0,0,0,0,2,2,2,19,0,-42.098259,-63.738721,,0,19,48,2,2
79165238,1942,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,-42.097865,-63.738737,,0,5,0,0,2
79165241,1945,norte,H1,1,0,0,14,10,0,25,0,0,0,0,0,0,0,2,20,0,-42.097135,-63.739422,,0,20,25,0,2
79165242,1946,norte,H1,1,0,0,3,2,0,6,0,0,0,0,0,0,0,0,2,0,-42.096509,-63.740215,,0,2,6,0,0
79165328,1949,norte,H1,1,0,0,6,5,0,12,1,0,0,0,0,1,1,3,25,0,-42.085045,-63.750495,,0,25,12,1,3
79165331,1952,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,-42.083314,-63.752172,,0,12,0,0,6
79165344,1955,norte,H1,1,0,0,18,12,0,31,0,0,0,0,0,0,0,1,11,0,-42.081719,-63.753832,,0,11,31,0,1
79165346,1957,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.080178,-63.755533,,0,0,0,0,1
79165363,1960,norte,H1s/m,0,0,0,9,7,0,16,0,0,0,0,0,0,0,0,4,0,-42.078735,-63.757032,,0,4,16,0,0
79165365,1962,norte,H1s/m,0,0,0,3,2,1,6,1,0,0,0,0,1,1,1,7,0,-42.077637,-63.757827,,0,7,6,1,1
79165385,1967,norte,H1,1,0,0,11,6,0,18,1,0,0,0,0,1,1,10,37,0,-42.074924,-63.765395,,0,37,18,1,10
79165827,1971,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,-42.074464,-63.768896,,0,19,0,0,11
79165828,1972,norte,S,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,6,0,-42.074406,-63.768816,,0,6,0,2,1
79165830,1974,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.073861,-63.770946,,0,0,0,0,1
78504394,1977,norte,S,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.07336,-63.773941,,0,0,2,0,0
78508021,1982,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-42.073431,-63.778604,,0,2,0,0,1
78508020,1983,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-42.073343,-63.779102,,0,0,0,0,2
78508014,1989,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.072489,-63.794658,,0,0,0,0,1
,1996,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.072472,-63.803304,,0,0,1,0,0
79406417,2021,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.086338,-63.882976,,0,0,0,0,1
79406418,2022,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.086703,-63.88432,,0,1,0,0,1
,2023,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.091596,-63.898761,,0,0,1,0,0
79407543,2025,norte,H1,1,0,0,14,8,0,23,0,0,0,0,0,0,0,0,13,0,-42.094236,-63.906409,,0,13,23,0,0
79407544,2026,norte,S,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.095236,-63.909194,,0,0,2,0,0
79407547,2029,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.096432,-63.912317,,0,0,0,0,1
79408209,2030,norte,H1s/m,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,92,0,-42.09892,-63.918047,,0,92,9,0,0
79408212,2033,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,78,0,-42.09966,-63.919817,,0,78,0,1,0
79408487,2036,norte,H1,1,0,1,19,14,0,35,0,0,0,0,0,0,0,1,28,0,-42.101536,-63.925564,,0,28,35,0,1
79408490,2039,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,-42.102282,-63.928126,,0,3,0,0,2
79408492,2041,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,-42.102858,-63.929167,,0,31,0,0,3
79408509,2043,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,8,0,-42.103176,-63.929684,,0,8,2,0,0
79408511,2045,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,61,0,-42.103809,-63.932066,,0,61,1,0,11
79408512,2046,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,-42.103919,-63.932699,,0,17,0,0,1
79408513,2047,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.104151,-63.933926,,0,0,1,0,0
79408566,2051,norte,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,45,0,-42.105104,-63.936306,,0,45,0,1,4
79408569,2054,norte,H1s/m,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,-42.109495,-63.937942,,0,0,6,0,0
79408724,2056,norte,H1,1,0,0,15,11,0,27,1,0,0,0,0,1,1,0,0,0,-42.112959,-63.941232,,0,0,27,1,0
79408725,2057,norte,H1s/m,0,0,1,2,1,1,5,3,0,0,0,0,3,3,0,0,0,-42.113084,-63.941818,,0,0,5,3,0
79408727,2059,norte,H1,1,0,0,31,24,1,57,1,0,0,0,0,1,1,1,3,0,-42.113917,-63.943376,,0,3,57,1,1
79408728,2060,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.113429,-63.945033,,0,0,1,0,0
79408864,2063,norte,H1,1,0,0,13,6,0,20,2,0,0,0,0,2,2,0,2,0,-42.115959,-63.955636,,0,2,20,2,0
79408867,2066,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.115564,-63.957639,,0,0,1,0,0
79413498,2068,norte,S,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.115587,-63.962223,,0,0,2,0,0
79415720,2076,norte,S,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.126492,-63.976324,,0,0,2,0,0
79438644,2083,norte,S,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,-42.134444,-63.982887,,0,0,3,0,0
79438646,2085,norte,H1,1,0,1,81,56,8,147,1,0,0,0,0,1,1,2,0,0,-42.135337,-63.984567,,0,0,147,1,2
79439246,2088,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,-42.137501,-63.988037,,0,16,0,0,1
79439249,2091,norte,GH,4,0,1,130,108,22,265,3,0,1,0,0,3,4,3,103,73,-42.138708,-63.990331,,73,103,265,4,3
79501653,2094,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.139129,-63.993416,,0,0,1,0,0
79501654,2095,norte,S,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,40,0,-42.140007,-63.994049,,0,40,5,0,0
79501656,2097,norte,S,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,-42.140107,-63.997148,,0,0,7,0,0
79503695,2099,norte,S,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-42.140265,-63.998774,,0,0,3,0,0
79503699,2103,norte,PS,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,-42.141967,-64.004422,,0,0,3,0,0
79503699,2103,norte,H1,1,0,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,-42.142328,-64.005323,,0,0,6,0,0
79503699,2103,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-42.143027,-63.717725,,0,0,1,0,0
79509279,2107,norte,H1,1,0,1,19,13,4,38,1,0,0,0,0,1,1,2,21,10,-42.144734,-64.007907,,10,21,38,1,2
79512105,2111,norte,H1,1,0,1,22,17,0,41,0,0,0,0,0,0,0,0,0,0,-42.146118,-64.011242,,0,0,41,0,0
79512106,2112,norte,S,0,0,0,2,1,0,3,1,1,0,0,0,2,2,0,0,0,-42.146589,-64.012344,,0,0,3,2,0
79512107,2113,norte,S,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,0,-42.146809,-64.013042,,0,7,2,0,0
79512108,2114,norte,H1s/m,0,0,1,47,36,1,85,1,2,0,0,0,3,3,0,29,0,-42.147182,-64.014455,,0,29,85,3,0
79513967,2117,norte,PS,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.147334,-64.01699,,0,0,2,0,0
79513967,2117,norte,H1s/m,0,0,0,4,3,0,7,0,1,0,0,0,1,1,0,22,0,-42.147437,-64.018045,,0,22,7,1,0
79513968,2118,norte,H1,1,0,0,7,5,2,15,0,0,0,0,0,0,0,1,0,0,-42.148296,-64.019829,,0,0,15,0,1
79513969,2119,norte,S,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,-42.147877,-64.020638,,0,0,4,0,0
79517169,2123,norte,S,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-42.147679,-64.024394,,0,0,2,0,0
79519835,2130,norte,H1,1,0,0,12,4,0,17,0,0,0,0,0,0,0,2,5,0,-42.153,-64.028065,,0,5,17,0,2
79609760,2140,norte,S,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,12,2,-42.160557,-64.035549,,2,12,0,1,6
79609761,2141,norte,H1,1,0,0,13,10,0,24,2,0,0,0,0,2,2,0,0,0,-42.161249,-64.036483,,0,0,24,2,0
79609762,2142,norte,H1s/m,0,0,0,15,11,0,26,2,0,0,0,0,2,2,0,0,0,-42.162908,-64.038728,,0,0,26,2,0
79609764,2144,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,-42.164459,-64.042222,,0,20,0,0,2
79645794,2146,norte,S,0,0,0,0,0,3,3,1,0,0,0,0,1,1,1,18,134,-42.164565,-64.043063,,134,18,3,1,1
79645795,2147,norte,H1,1,0,0,54,37,5,97,6,0,0,0,0,6,6,0,3,0,-42.165371,-64.044973,,0,3,97,6,0
79645796,2148,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-42.165924,-64.047057,,0,1,0,0,2
79645798,2150,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.165871,-64.049082,,0,0,1,0,0
79648584,2151,norte,S,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-42.165051,-64.052117,,0,0,3,0,0
79648585,2152,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.162946,-64.05404,,0,0,1,0,0
79648586,2153,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.163493,-64.056217,,0,0,1,0,0
79648803,2161,norte,H1,1,0,0,26,14,11,52,0,0,0,0,0,0,0,3,5,0,-42.169709,-64.060963,,0,5,52,0,3
79648804,2162,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.170192,-64.061987,,0,0,1,0,0
79649296,2163,norte,H1,1,0,0,11,11,2,25,0,0,0,0,0,0,0,0,1,0,-42.172286,-64.062315,,0,1,25,0,0
79649297,2164,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,-42.174492,-64.066288,,3,0,2,0,0
79649298,2165,norte,H1,1,0,0,15,10,0,26,0,0,0,0,0,0,0,0,0,12,-42.175843,-64.069188,,12,0,26,0,0
79660752,2170,norte,H1,1,0,1,11,11,1,25,0,0,0,0,0,0,0,0,9,17,-42.17858,-64.076089,,17,9,25,0,0
79660755,2173,norte,H1,1,0,0,62,55,1,119,0,0,0,0,0,0,0,1,6,0,-42.178815,-64.077424,,0,6,119,0,1
79660461,2175,norte,S,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-42.179237,-64.079166,,0,0,3,0,0
79660464,2178,norte,S,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-42.179602,-64.083934,,0,0,3,0,0
79660465,2179,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.17917,-64.085161,,0,0,0,0,1
79661304,2183,norte,H1,1,0,0,22,18,2,43,1,0,0,0,0,1,1,0,0,0,-42.181537,-64.092626,,0,0,43,1,0
79666715,2191,norte,H1s/m,0,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,-42.188056,-64.115388,,0,0,5,0,0
79666934,2193,norte,H1,1,0,0,15,14,0,30,0,0,0,0,0,0,0,0,0,0,-42.189488,-64.118809,,0,0,30,0,0
79666935,2194,norte,H1s/m,0,0,0,16,16,8,40,0,0,0,0,0,0,0,0,0,0,-42.190466,-64.120904,,0,0,40,0,0
79666938,2197,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,-42.195622,-64.139609,,2,3,0,0,1
79669222,2199,norte,H1s/m,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,3,-42.197432,-64.147997,,3,0,4,0,0
79669223,2200,norte,H1s/m,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,-42.198355,-64.153058,,0,0,6,0,0
