timestamp,significant_wave_height_spotter,wind_speed_spotter,bottom_temperature_spotter,top_temperature_spotter
2023-02-04T04:08:00.000Z,,,14.520000000000003,14.619999999999997
2023-02-04T04:28:00.000Z,,,14.600000000000001,14.719999999999999
2023-02-04T04:38:00.000Z,0.31,0.8,,
2023-02-04T04:48:00.000Z,,,14.660000000000004,14.780000000000001
2023-02-04T05:08:00.000Z,0.29,0.4,14.64,14.740000000000002
2023-02-04T05:28:00.000Z,,,14.619999999999997,14.700000000000003
2023-02-04T05:48:00.000Z,,,14.579999999999998,14.660000000000004
2023-02-04T06:08:00.000Z,,,14.560000000000002,14.64
2023-02-04T06:28:00.000Z,,,14.54,14.64
2023-02-04T06:38:00.000Z,0.25,0,,
2023-02-04T06:48:00.000Z,,,14.560000000000002,14.64
2023-02-04T07:08:00.000Z,0.25,0,14.560000000000002,14.64
2023-02-04T07:28:00.000Z,,,14.560000000000002,14.64
2023-02-04T07:48:00.000Z,,,14.560000000000002,14.64
2023-02-04T08:08:00.000Z,,,14.560000000000002,14.64
2023-02-04T08:28:00.000Z,,,14.560000000000002,14.64
2023-02-04T08:38:00.000Z,0.22,0,,
2023-02-04T08:48:00.000Z,,,14.560000000000002,14.64
2023-02-04T09:08:00.000Z,0.22,0,14.480000000000004,14.64
2023-02-04T09:28:00.000Z,,,14.480000000000004,14.64
2023-02-04T09:48:00.000Z,,,14.399999999999999,14.619999999999997
2023-02-04T10:08:00.000Z,,,14.340000000000003,14.600000000000001
2023-02-04T10:28:00.000Z,,,14.36,14.619999999999997
2023-02-04T10:38:00.000Z,0.22,0,,
2023-02-04T10:48:00.000Z,,,14.36,14.660000000000004
2023-02-04T11:08:00.000Z,0.19,0,14.280000000000001,14.619999999999997
2023-02-04T11:28:00.000Z,,,14.219999999999999,14.579999999999998
2023-02-04T11:48:00.000Z,,,14.380000000000003,14.560000000000002
2023-02-04T12:08:00.000Z,,,14.36,14.480000000000004
2023-02-04T12:28:00.000Z,,,14.380000000000003,14.5
2023-02-04T12:38:00.000Z,0.21,0.4,,
2023-02-04T12:48:00.000Z,,,14.399999999999999,14.54
2023-02-04T13:08:00.000Z,0.19,0.4,14.36,14.520000000000003
2023-02-04T13:28:00.000Z,,,14.36,14.520000000000003
2023-02-04T13:48:00.000Z,,,14.36,14.54
2023-02-04T14:08:00.000Z,,,14.340000000000003,14.46
2023-02-04T14:28:00.000Z,,,14.36,14.520000000000003
2023-02-04T14:38:00.000Z,0.21,0,,
2023-02-04T14:48:00.000Z,,,14.380000000000003,14.54
2023-02-04T15:08:00.000Z,0.22,0,14.380000000000003,14.520000000000003
2023-02-04T15:28:00.000Z,,,14.18,14.579999999999998
2023-02-04T15:48:00.000Z,,,14,14.619999999999997
2023-02-04T16:08:00.000Z,,,13.920000000000002,14.439999999999998
2023-02-04T16:28:00.000Z,,,13.920000000000002,14.32
2023-02-04T16:38:00.000Z,0.25,0,,
2023-02-04T16:48:00.000Z,,,13.980000000000004,14.5
2023-02-04T17:08:00.000Z,0.22,0,14.100000000000001,14.64
2023-02-04T17:28:00.000Z,,,14.100000000000001,14.560000000000002
2023-02-04T17:48:00.000Z,,,14.060000000000002,14.5
2023-02-04T18:08:00.000Z,,,14.14,14.5
2023-02-04T18:28:00.000Z,,,14.160000000000004,14.579999999999998
2023-02-04T18:38:00.000Z,0.28,0.8,,
2023-02-04T18:48:00.000Z,,,14.160000000000004,14.64
2023-02-04T19:08:00.000Z,0.31,0.4,14.14,14.68
2023-02-04T19:28:00.000Z,,,14.14,14.68
2023-02-04T19:48:00.000Z,,,14.240000000000002,14.740000000000002
2023-02-04T20:08:00.000Z,,,14.300000000000004,14.740000000000002
2023-02-04T20:28:00.000Z,,,14.380000000000003,14.780000000000001
2023-02-04T20:38:00.000Z,0.24,0,,
2023-02-04T20:48:00.000Z,,,14.380000000000003,14.840000000000003
2023-02-04T21:08:00.000Z,0.22,0,14.46,14.880000000000003
2023-02-04T21:28:00.000Z,,,14.520000000000003,14.800000000000004
2023-02-04T21:48:00.000Z,,,14.420000000000002,14.759999999999998
2023-02-05T00:08:00.000Z,,,14.340000000000003,14.520000000000003
2023-02-05T00:28:00.000Z,,,14.32,14.480000000000004
2023-02-05T00:38:00.000Z,0.32,7.2,,
2023-02-05T00:48:00.000Z,,,14.380000000000003,14.579999999999998
2023-02-05T01:08:00.000Z,0.29,5.6,14.420000000000002,14.54
2023-02-05T01:28:00.000Z,,,14.420000000000002,14.520000000000003
2023-02-05T01:48:00.000Z,,,14.420000000000002,14.5
2023-02-05T02:08:00.000Z,,,14.439999999999998,14.54
2023-02-05T02:28:00.000Z,,,14.480000000000004,14.560000000000002
2023-02-05T02:38:00.000Z,0.26,3.2,,
2023-02-05T02:48:00.000Z,,,14.46,14.560000000000002
2023-02-05T03:08:00.000Z,0.26,3.6,14.46,14.560000000000002
2023-02-05T03:28:00.000Z,,,14.480000000000004,14.560000000000002
2023-02-05T03:48:00.000Z,,,14.480000000000004,14.560000000000002
2023-02-05T04:08:00.000Z,,,14.46,14.54
2023-02-05T04:28:00.000Z,,,14.380000000000003,14.619999999999997
2023-02-05T04:38:00.000Z,0.26,0.4,,
2023-02-05T04:48:00.000Z,,,14.200000000000003,14.579999999999998
2023-02-05T05:08:00.000Z,0.25,0.4,14.04,14.340000000000003
2023-02-05T05:28:00.000Z,,,13.96,14.18
2023-02-05T05:48:00.000Z,,,13.980000000000004,14.18
2023-02-05T06:08:00.000Z,,,14.060000000000002,14.200000000000003
2023-02-05T06:28:00.000Z,,,14.119999999999997,14.240000000000002
2023-02-05T06:38:00.000Z,0.24,0.4,,
2023-02-05T06:48:00.000Z,,,14.18,14.280000000000001
2023-02-05T07:08:00.000Z,0.26,0,14.18,14.300000000000004
2023-02-05T07:28:00.000Z,,,14.18,14.300000000000004
2023-02-05T07:48:00.000Z,,,14.160000000000004,14.300000000000004
2023-02-05T08:08:00.000Z,,,14.160000000000004,14.300000000000004
2023-02-05T08:28:00.000Z,,,14.18,14.300000000000004
2023-02-05T08:38:00.000Z,0.24,0,,
2023-02-05T08:48:00.000Z,,,14.18,14.280000000000001
2023-02-05T09:08:00.000Z,0.23,0,14.200000000000003,14.280000000000001
2023-02-05T09:28:00.000Z,,,14.200000000000003,14.280000000000001
2023-02-05T09:48:00.000Z,,,14.200000000000003,14.280000000000001
2023-02-05T10:08:00.000Z,,,14.200000000000003,14.280000000000001
2023-02-05T10:28:00.000Z,,,14.200000000000003,14.280000000000001
2023-02-05T10:38:00.000Z,0.26,4.8,,
2023-02-05T10:48:00.000Z,,,14.219999999999999,14.300000000000004
2023-02-05T11:08:00.000Z,0.28,4.4,14.200000000000003,14.300000000000004
2023-02-05T11:28:00.000Z,,,14.240000000000002,14.32
2023-02-05T11:48:00.000Z,,,14.240000000000002,14.340000000000003
2023-02-05T12:08:00.000Z,,,14.200000000000003,14.32
2023-02-05T12:28:00.000Z,,,14.060000000000002,14.18
2023-02-05T12:38:00.000Z,0.21,0.8,,
2023-02-05T12:48:00.000Z,,,14.100000000000001,14.219999999999999
2023-02-05T13:08:00.000Z,0.21,0.8,14.119999999999997,14.280000000000001
2023-02-05T13:28:00.000Z,,,14.14,14.280000000000001
2023-02-05T13:48:00.000Z,,,14.14,14.280000000000001
2023-02-05T14:08:00.000Z,,,14.14,14.340000000000003
2023-02-05T14:28:00.000Z,,,14.160000000000004,14.340000000000003
2023-02-05T14:38:00.000Z,0.22,0,,
2023-02-05T14:48:00.000Z,,,14.160000000000004,14.36
2023-02-05T15:08:00.000Z,0.24,0.4,14.14,14.439999999999998
2023-02-05T15:28:00.000Z,,,13.880000000000003,14.520000000000003
2023-02-05T15:48:00.000Z,,,13.660000000000004,14.54
2023-02-05T16:08:00.000Z,,,13.54,14.240000000000002
2023-02-05T16:28:00.000Z,,,13.420000000000002,14
2023-02-05T16:38:00.000Z,0.31,0,,
2023-02-05T16:48:00.000Z,,,13.32,13.880000000000003
2023-02-05T17:08:00.000Z,0.29,0.4,13.32,13.86
2023-02-05T17:28:00.000Z,,,13.36,13.82
2023-02-05T17:48:00.000Z,,,13.439999999999998,13.86
2023-02-05T18:08:00.000Z,,,13.5,13.880000000000003
2023-02-05T18:28:00.000Z,,,13.560000000000002,13.920000000000002
2023-02-05T18:38:00.000Z,0.35,0.8,,
2023-02-05T18:48:00.000Z,,,13.600000000000001,13.939999999999998
2023-02-05T19:08:00.000Z,0.45,1.2,13.68,14.160000000000004
2023-02-05T19:28:00.000Z,,,13.740000000000002,14.219999999999999
2023-02-05T19:48:00.000Z,,,13.920000000000002,14.36
2023-02-05T20:08:00.000Z,,,13.899999999999999,14.619999999999997
2023-02-05T20:28:00.000Z,,,13.980000000000004,14.800000000000004
2023-02-05T20:38:00.000Z,0.53,0.8,,
2023-02-05T20:48:00.000Z,,,14.119999999999997,14.840000000000003
2023-02-05T21:08:00.000Z,0.45,0.4,14.32,14.96
2023-02-05T21:28:00.000Z,,,14.399999999999999,14.939999999999998
2023-02-05T21:48:00.000Z,,,14.5,14.920000000000002
2023-02-06T00:08:00.000Z,,,14.54,14.780000000000001
2023-02-06T00:28:00.000Z,,,14.5,14.759999999999998
2023-02-06T00:38:00.000Z,0.38,2.8,,
2023-02-06T00:48:00.000Z,,,14.420000000000002,14.600000000000001
2023-02-06T01:08:00.000Z,0.35,2.4,14.340000000000003,14.46
2023-02-06T01:28:00.000Z,,,14.36,14.480000000000004
2023-02-06T01:48:00.000Z,,,14.280000000000001,14.420000000000002
2023-02-06T02:08:00.000Z,,,14.219999999999999,14.380000000000003
2023-02-06T02:28:00.000Z,,,14.219999999999999,14.36
2023-02-06T02:38:00.000Z,0.37,2.8,,
2023-02-06T02:48:00.000Z,,,14.200000000000003,14.380000000000003
2023-02-06T03:08:00.000Z,0.38,0.4,14.219999999999999,14.32
2023-02-06T03:28:00.000Z,,,14.240000000000002,14.32
2023-02-06T03:48:00.000Z,,,14.240000000000002,14.32
2023-02-06T04:08:00.000Z,,,14.259999999999998,14.340000000000003
2023-02-06T04:28:00.000Z,,,14.280000000000001,14.340000000000003
2023-02-06T04:38:00.000Z,0.37,3.6,,
2023-02-06T04:48:00.000Z,,,14.240000000000002,14.32
2023-02-06T05:08:00.000Z,0.39,3.2,14.219999999999999,14.300000000000004
2023-02-06T05:28:00.000Z,,,14.219999999999999,14.300000000000004
2023-02-06T05:48:00.000Z,,,14.219999999999999,14.300000000000004
2023-02-06T06:08:00.000Z,,,14.219999999999999,14.280000000000001
2023-02-06T06:28:00.000Z,,,14.219999999999999,14.300000000000004
2023-02-06T06:38:00.000Z,0.35,1.2,,
2023-02-06T06:48:00.000Z,,,14.219999999999999,14.300000000000004
2023-02-06T07:08:00.000Z,0.39,0.8,14.219999999999999,14.300000000000004
2023-02-06T07:28:00.000Z,,,14.259999999999998,14.380000000000003
2023-02-06T07:48:00.000Z,,,14.399999999999999,14.560000000000002
2023-02-06T08:08:00.000Z,,,14.439999999999998,14.64
2023-02-06T08:28:00.000Z,,,14.380000000000003,14.619999999999997
2023-02-06T08:38:00.000Z,0.37,0.4,,
2023-02-06T08:48:00.000Z,,,14.36,14.600000000000001
2023-02-06T09:08:00.000Z,0.36,0,14.340000000000003,14.54
2023-02-06T09:28:00.000Z,,,14.340000000000003,14.480000000000004
2023-02-06T09:48:00.000Z,,,14.36,14.480000000000004
2023-02-06T10:08:00.000Z,,,14.420000000000002,14.600000000000001
2023-02-06T10:28:00.000Z,,,14.5,14.64
2023-02-06T10:38:00.000Z,0.34,0.4,,
2023-02-06T10:48:00.000Z,,,14.520000000000003,14.64
2023-02-06T11:08:00.000Z,0.38,0.4,14.54,14.660000000000004
2023-02-06T11:28:00.000Z,,,14.520000000000003,14.700000000000003
2023-02-06T11:48:00.000Z,,,14.600000000000001,14.86
2023-02-06T12:08:00.000Z,,,14.619999999999997,14.880000000000003
2023-02-06T12:28:00.000Z,,,14.579999999999998,14.68
2023-02-06T12:38:00.000Z,0.32,4.4,,
2023-02-06T12:48:00.000Z,,,14.5,14.579999999999998
2023-02-06T13:08:00.000Z,0.3,4.8,14.5,14.600000000000001
2023-02-06T13:28:00.000Z,,,14.520000000000003,14.619999999999997
2023-02-06T13:48:00.000Z,,,14.480000000000004,14.579999999999998
2023-02-06T14:08:00.000Z,,,14.520000000000003,14.64
2023-02-06T14:28:00.000Z,,,14.520000000000003,14.700000000000003
2023-02-06T14:38:00.000Z,0.32,1.2,,
2023-02-06T14:48:00.000Z,,,14.520000000000003,14.68
2023-02-06T15:08:00.000Z,0.34,0.8,14.46,14.64
2023-02-06T15:28:00.000Z,,,14.480000000000004,14.800000000000004
2023-02-06T15:48:00.000Z,,,14.340000000000003,14.939999999999998
2023-02-06T16:08:00.000Z,,,14.04,14.82
2023-02-06T16:28:00.000Z,,,13.939999999999998,14.68
2023-02-06T16:38:00.000Z,0.39,0.4,,
2023-02-06T16:48:00.000Z,,,13.880000000000003,14.560000000000002
2023-02-06T17:08:00.000Z,0.42,1.6,13.719999999999999,14.399999999999999
2023-02-06T17:28:00.000Z,,,13.600000000000001,14.240000000000002
2023-02-06T17:48:00.000Z,,,13.700000000000003,14.200000000000003
2023-02-06T18:08:00.000Z,,,13.759999999999998,14.240000000000002
2023-02-06T18:28:00.000Z,,,13.799999999999997,14.18
2023-02-06T18:38:00.000Z,0.46,1.2,,
2023-02-06T18:48:00.000Z,,,13.82,14.259999999999998
2023-02-06T19:08:00.000Z,0.43,0.8,13.899999999999999,14.300000000000004
2023-02-06T19:28:00.000Z,,,13.980000000000004,14.259999999999998
2023-02-06T19:48:00.000Z,,,14.04,14.219999999999999
2023-02-06T20:08:00.000Z,,,14.020000000000003,14.399999999999999
2023-02-06T20:28:00.000Z,,,14.079999999999998,14.64
2023-02-06T20:38:00.000Z,0.46,0.4,,
2023-02-06T20:48:00.000Z,,,14.259999999999998,14.82
2023-02-06T21:08:00.000Z,0.45,0.4,14.36,14.96
2023-02-06T21:28:00.000Z,,,14.420000000000002,15
2023-02-06T21:48:00.000Z,,,14.480000000000004,15.020000000000003
2023-02-07T00:08:00.000Z,,,14.800000000000004,14.939999999999998
2023-02-07T00:28:00.000Z,,,14.759999999999998,14.899999999999999
2023-02-07T00:38:00.000Z,0.42,0.4,,
2023-02-07T00:48:00.000Z,,,14.719999999999999,14.840000000000003
2023-02-07T01:08:00.000Z,0.34,0.4,14.68,14.759999999999998
2023-02-07T01:28:00.000Z,,,14.68,14.780000000000001
2023-02-07T01:48:00.000Z,,,14.719999999999999,14.800000000000004
2023-02-07T02:08:00.000Z,,,14.759999999999998,14.840000000000003
2023-02-07T02:28:00.000Z,,,14.780000000000001,14.86
2023-02-07T02:38:00.000Z,0.35,0,,
2023-02-07T02:48:00.000Z,,,14.759999999999998,14.840000000000003
2023-02-07T03:08:00.000Z,0.41,0.4,14.780000000000001,14.86
2023-02-07T03:28:00.000Z,,,14.82,14.880000000000003
2023-02-07T03:48:00.000Z,,,14.800000000000004,14.880000000000003
2023-02-07T04:08:00.000Z,,,14.800000000000004,14.880000000000003
2023-02-07T04:28:00.000Z,,,14.780000000000001,14.86
2023-02-07T04:38:00.000Z,0.41,2,,
2023-02-07T04:48:00.000Z,,,14.68,14.86
2023-02-07T05:08:00.000Z,0.37,1.2,14.660000000000004,14.86
2023-02-07T05:28:00.000Z,,,14.480000000000004,14.759999999999998
2023-02-07T05:48:00.000Z,,,14.439999999999998,14.560000000000002
2023-02-07T06:08:00.000Z,,,14.46,14.560000000000002
2023-02-07T06:28:00.000Z,,,14.420000000000002,14.520000000000003
2023-02-07T06:38:00.000Z,0.44,4.8,,
2023-02-07T06:48:00.000Z,,,14.439999999999998,14.520000000000003
2023-02-07T07:08:00.000Z,0.42,0.4,14.439999999999998,14.520000000000003
2023-02-07T07:28:00.000Z,,,14.46,14.520000000000003
2023-02-07T07:48:00.000Z,,,14.480000000000004,14.579999999999998
2023-02-07T08:08:00.000Z,,,14.619999999999997,14.800000000000004
2023-02-07T08:28:00.000Z,,,14.579999999999998,14.880000000000003
2023-02-07T08:38:00.000Z,0.41,0,,
2023-02-07T08:48:00.000Z,,,14.520000000000003,14.719999999999999
2023-02-07T09:08:00.000Z,0.4,0,14.520000000000003,14.719999999999999
2023-02-07T09:28:00.000Z,,,14.54,14.68
2023-02-07T09:48:00.000Z,,,14.619999999999997,14.68
2023-02-07T10:08:00.000Z,,,14.64,14.780000000000001
2023-02-07T10:28:00.000Z,,,14.780000000000001,14.96
2023-02-07T10:38:00.000Z,0.37,7.6,,
2023-02-07T10:48:00.000Z,,,14.759999999999998,15.020000000000003
2023-02-07T11:08:00.000Z,0.35,6,14.740000000000002,14.980000000000004
2023-02-07T11:28:00.000Z,,,14.68,14.980000000000004
2023-02-07T11:48:00.000Z,,,14.64,14.96
2023-02-07T12:08:00.000Z,,,14.719999999999999,15
2023-02-07T12:28:00.000Z,,,14.700000000000003,14.939999999999998
2023-02-07T12:38:00.000Z,0.35,3.6,,
2023-02-07T12:48:00.000Z,,,14.660000000000004,14.899999999999999
2023-02-07T13:08:00.000Z,0.35,1.6,14.619999999999997,14.840000000000003
2023-02-07T13:28:00.000Z,,,14.619999999999997,14.840000000000003
2023-02-07T13:48:00.000Z,,,14.54,14.740000000000002
2023-02-07T14:08:00.000Z,,,14.520000000000003,14.660000000000004
2023-02-07T14:28:00.000Z,,,14.520000000000003,14.64
2023-02-07T14:38:00.000Z,0.3,0,,
2023-02-07T14:48:00.000Z,,,14.520000000000003,14.619999999999997
2023-02-07T15:08:00.000Z,0.33,1.2,14.46,14.600000000000001
2023-02-07T15:28:00.000Z,,,14.420000000000002,14.600000000000001
2023-02-07T15:48:00.000Z,,,14.439999999999998,14.68
2023-02-07T16:08:00.000Z,,,14.420000000000002,14.759999999999998
2023-02-07T16:28:00.000Z,,,14.300000000000004,14.899999999999999
2023-02-07T16:38:00.000Z,0.33,0.8,,
2023-02-07T16:48:00.000Z,,,13.920000000000002,14.780000000000001
2023-02-07T17:08:00.000Z,0.3,0.4,13.619999999999997,14.600000000000001
2023-02-07T17:28:00.000Z,,,13.5,14.420000000000002
2023-02-07T17:48:00.000Z,,,13.439999999999998,14.240000000000002
2023-02-07T18:08:00.000Z,,,13.420000000000002,14.14
2023-02-07T18:28:00.000Z,,,13.439999999999998,14.439999999999998
2023-02-07T18:38:00.000Z,0.32,0.8,,
2023-02-07T18:48:00.000Z,,,13.560000000000002,14.399999999999999
2023-02-07T19:08:00.000Z,0.3,0.4,13.660000000000004,14.32
2023-02-07T19:28:00.000Z,,,13.68,14.200000000000003
2023-02-07T19:48:00.000Z,,,13.68,14.200000000000003
2023-02-07T20:08:00.000Z,,,13.660000000000004,14.300000000000004
2023-02-07T20:28:00.000Z,,,13.880000000000003,14.520000000000003
2023-02-07T20:38:00.000Z,0.37,0.8,,
2023-02-07T20:48:00.000Z,,,14.119999999999997,15.14
2023-02-07T21:08:00.000Z,0.35,0.4,14.219999999999999,15.340000000000003
2023-02-07T21:28:00.000Z,,,14.480000000000004,15.46
2023-02-07T21:48:00.000Z,,,14.700000000000003,15.46
2023-02-08T00:08:00.000Z,,,15.219999999999999,15.560000000000002
2023-02-08T00:28:00.000Z,,,15.240000000000002,15.480000000000004
2023-02-08T00:38:00.000Z,0.32,0.8,,
2023-02-08T00:48:00.000Z,,,15.240000000000002,15.420000000000002
2023-02-08T01:08:00.000Z,0.29,0.8,15.18,15.300000000000004
2023-02-08T01:28:00.000Z,,,15.100000000000001,15.300000000000004
2023-02-08T01:48:00.000Z,,,15.04,15.240000000000002
2023-02-08T02:08:00.000Z,,,14.82,15
2023-02-08T02:28:00.000Z,,,14.780000000000001,14.980000000000004
2023-02-08T02:38:00.000Z,0.24,0.8,,
2023-02-08T02:48:00.000Z,,,14.759999999999998,14.899999999999999
2023-02-08T03:08:00.000Z,0.29,0.8,14.759999999999998,14.920000000000002
2023-02-08T03:28:00.000Z,,,14.740000000000002,14.920000000000002
2023-02-08T03:48:00.000Z,,,14.579999999999998,14.980000000000004
2023-02-08T04:08:00.000Z,,,14.520000000000003,14.96
2023-02-08T04:28:00.000Z,,,14.560000000000002,14.82
2023-02-08T04:38:00.000Z,0.27,0.4,,
2023-02-08T04:48:00.000Z,,,14.5,14.880000000000003
2023-02-08T05:08:00.000Z,0.25,0.4,14.480000000000004,14.780000000000001
2023-02-08T05:28:00.000Z,,,14.520000000000003,14.800000000000004
2023-02-08T05:48:00.000Z,,,14.5,14.780000000000001
2023-02-08T06:08:00.000Z,,,14.380000000000003,14.740000000000002
2023-02-08T06:28:00.000Z,,,14.14,14.560000000000002
2023-02-08T06:38:00.000Z,0.25,0.8,,
2023-02-08T06:48:00.000Z,,,14.060000000000002,14.340000000000003
2023-02-08T07:08:00.000Z,0.28,0.8,14.020000000000003,14.18
2023-02-08T07:28:00.000Z,,,14.04,14.219999999999999
2023-02-08T07:48:00.000Z,,,14.04,14.18
2023-02-08T08:08:00.000Z,,,14.079999999999998,14.200000000000003
2023-02-08T08:28:00.000Z,,,14.14,14.240000000000002
2023-02-08T08:38:00.000Z,0.23,0,,
2023-02-08T08:48:00.000Z,,,14.340000000000003,14.600000000000001
2023-02-08T09:08:00.000Z,0.27,0.4,14.600000000000001,15.020000000000003
2023-02-08T09:28:00.000Z,,,14.619999999999997,14.96
2023-02-08T09:48:00.000Z,,,14.380000000000003,14.899999999999999
2023-02-08T10:08:00.000Z,,,14.36,14.880000000000003
2023-02-08T10:28:00.000Z,,,14.439999999999998,14.840000000000003
2023-02-08T10:38:00.000Z,0.27,0.8,,
2023-02-08T10:48:00.000Z,,,14.520000000000003,14.82
2023-02-08T11:08:00.000Z,0.25,0.8,14.560000000000002,14.86
2023-02-08T11:28:00.000Z,,,14.619999999999997,14.899999999999999
2023-02-08T11:48:00.000Z,,,14.68,15.020000000000003
2023-02-08T12:08:00.000Z,,,14.64,15
2023-02-08T12:28:00.000Z,,,14.700000000000003,14.939999999999998
2023-02-08T12:38:00.000Z,0.29,0,,
2023-02-08T12:48:00.000Z,,,14.740000000000002,14.86
2023-02-08T13:08:00.000Z,0.29,0.8,14.719999999999999,14.899999999999999
2023-02-08T13:28:00.000Z,,,14.740000000000002,14.939999999999998
2023-02-08T13:48:00.000Z,,,14.64,14.82
2023-02-08T14:08:00.000Z,,,14.579999999999998,14.660000000000004
2023-02-08T14:28:00.000Z,,,14.600000000000001,14.700000000000003
2023-02-08T14:38:00.000Z,0.26,0,,
2023-02-08T14:48:00.000Z,,,14.619999999999997,14.740000000000002
2023-02-08T15:08:00.000Z,0.24,0,14.619999999999997,14.759999999999998
2023-02-08T15:28:00.000Z,,,14.68,14.82
2023-02-08T15:48:00.000Z,,,14.660000000000004,14.840000000000003
2023-02-08T16:08:00.000Z,,,14.68,14.899999999999999
2023-02-08T16:28:00.000Z,,,14.700000000000003,15.060000000000002
2023-02-08T16:38:00.000Z,0.3,4.8,,
2023-02-08T16:48:00.000Z,,,14.719999999999999,15.119999999999997
2023-02-08T17:08:00.000Z,0.35,5.2,14.68,15.14
2023-02-08T17:28:00.000Z,,,14.600000000000001,15.14
2023-02-08T17:48:00.000Z,,,14.280000000000001,15.14
2023-02-08T18:08:00.000Z,,,13.980000000000004,15.14
2023-02-08T18:28:00.000Z,,,13.96,14.980000000000004
2023-02-08T18:38:00.000Z,0.37,4.4,,
2023-02-08T18:48:00.000Z,,,14.079999999999998,14.740000000000002
2023-02-08T19:08:00.000Z,0.41,4.8,14.200000000000003,14.740000000000002
2023-02-08T19:28:00.000Z,,,14.160000000000004,14.579999999999998
2023-02-08T19:48:00.000Z,,,14.119999999999997,14.340000000000003
2023-02-08T20:08:00.000Z,,,14.219999999999999,14.480000000000004
2023-02-08T20:28:00.000Z,,,14.300000000000004,14.420000000000002
2023-02-08T20:38:00.000Z,0.48,0.8,,
2023-02-08T20:48:00.000Z,,,14.36,14.5
2023-02-08T21:08:00.000Z,0.49,0.8,14.480000000000004,14.660000000000004
2023-02-08T21:28:00.000Z,,,14.619999999999997,14.800000000000004
2023-02-08T21:48:00.000Z,,,14.64,14.880000000000003
2023-02-09T00:08:00.000Z,,,14.939999999999998,15.100000000000001
2023-02-09T00:28:00.000Z,,,14.96,15.100000000000001
2023-02-09T00:38:00.000Z,0.55,4,,
2023-02-09T00:48:00.000Z,,,14.980000000000004,15.100000000000001
2023-02-09T01:08:00.000Z,0.47,2.8,14.54,15.04
2023-02-09T01:28:00.000Z,,,14.600000000000001,15
2023-02-09T01:48:00.000Z,,,14.719999999999999,14.880000000000003
2023-02-09T02:08:00.000Z,,,14.600000000000001,14.740000000000002
2023-02-09T02:28:00.000Z,,,14.579999999999998,14.740000000000002
2023-02-09T02:38:00.000Z,0.52,7.2,,
2023-02-09T02:48:00.000Z,,,14.600000000000001,14.759999999999998
2023-02-09T03:08:00.000Z,0.44,5.6,14.54,14.719999999999999
2023-02-09T03:28:00.000Z,,,14.5,14.719999999999999
2023-02-09T03:48:00.000Z,,,14.5,14.82
2023-02-09T04:08:00.000Z,,,14.46,14.880000000000003
2023-02-09T04:28:00.000Z,,,14.399999999999999,14.86
2023-02-09T04:38:00.000Z,0.34,1.6,,
2023-02-09T04:48:00.000Z,,,14.32,14.800000000000004
2023-02-09T05:08:00.000Z,0.34,0.4,14.280000000000001,14.759999999999998
2023-02-09T05:28:00.000Z,,,14.219999999999999,14.700000000000003
2023-02-09T05:48:00.000Z,,,14.259999999999998,14.660000000000004
2023-02-09T06:08:00.000Z,,,14.240000000000002,14.68
2023-02-09T06:28:00.000Z,,,14.200000000000003,14.619999999999997
2023-02-09T06:38:00.000Z,0.43,2.4,,
2023-02-09T06:48:00.000Z,,,14.119999999999997,14.480000000000004
2023-02-09T07:08:00.000Z,0.42,0.4,14.020000000000003,14.340000000000003
2023-02-09T07:28:00.000Z,,,13.899999999999999,14.14
2023-02-09T07:48:00.000Z,,,13.899999999999999,14.060000000000002
2023-02-09T08:08:00.000Z,,,13.939999999999998,14.060000000000002
2023-02-09T08:28:00.000Z,,,14,14.079999999999998
2023-02-09T08:38:00.000Z,0.34,1.2,,
2023-02-09T08:48:00.000Z,,,14.020000000000003,14.100000000000001
2023-02-09T09:08:00.000Z,0.45,0.4,14.060000000000002,14.18
2023-02-09T09:28:00.000Z,,,14.100000000000001,14.280000000000001
2023-02-09T09:48:00.000Z,,,14.100000000000001,14.259999999999998
2023-02-09T10:08:00.000Z,,,14.060000000000002,14.240000000000002
2023-02-09T10:28:00.000Z,,,14.060000000000002,14.219999999999999
2023-02-09T10:38:00.000Z,0.42,0.4,,
2023-02-09T10:48:00.000Z,,,14.079999999999998,14.240000000000002
2023-02-09T11:08:00.000Z,0.41,0.8,14.079999999999998,14.280000000000001
2023-02-09T11:28:00.000Z,,,14.079999999999998,14.280000000000001
2023-02-09T11:48:00.000Z,,,14.100000000000001,14.300000000000004
2023-02-09T12:08:00.000Z,,,14.100000000000001,14.32
2023-02-09T12:28:00.000Z,,,14.119999999999997,14.32
2023-02-09T12:38:00.000Z,0.42,8,,
2023-02-09T12:48:00.000Z,,,14.18,14.340000000000003
2023-02-09T13:08:00.000Z,0.43,8.4,14.280000000000001,14.399999999999999
2023-02-09T13:28:00.000Z,,,14.380000000000003,14.619999999999997
2023-02-09T13:48:00.000Z,,,14.420000000000002,14.719999999999999
2023-02-09T14:08:00.000Z,,,14.520000000000003,14.740000000000002
2023-02-09T14:28:00.000Z,,,14.520000000000003,14.68
2023-02-09T14:38:00.000Z,0.28,0,,
2023-02-09T14:48:00.000Z,,,14.439999999999998,14.520000000000003
2023-02-09T15:08:00.000Z,0.3,0,14.439999999999998,14.54
2023-02-09T15:28:00.000Z,,,14.439999999999998,14.579999999999998
2023-02-09T15:48:00.000Z,,,14.420000000000002,14.579999999999998
